id,quote,value,time
0,BTCUSD,"39,418.80",06:24:14
0,INXINDEXSP,"4,262.45",06:24:17
0,DJIINDEXDJX,"33,544.34",06:24:20
0,GBPUSD,1.3055,06:24:23
0,GBPEUR,1.1898,06:24:26
0,GBPCAD,1.6635,06:24:29
0,GBPAUD,1.8068,06:24:32
0,GBPCHF,1.2270,06:24:35
0,BTCGBP,"30,194.21",06:24:39
0,EURUSD,1.0973,06:24:42
0,EURJPY,129.7790,06:24:44
0,EURCHF,1.0313,06:24:47
0,EURAUD,1.5186,06:24:50
0,BTCEUR,"35,923.54",06:24:53
0,USDCAD,1.2742,06:24:56
0,USDCHF,0.9398,06:24:58
0,USDAUD,1.3839,06:25:01
0,USDJPY,118.2645,06:25:04
0,BTCUSD,"39,418.80",06:25:07
0,INXINDEXSP,"4,262.45",06:25:10
0,DJIINDEXDJX,"33,544.34",06:25:13
0,GBPUSD,1.3055,06:25:16
0,GBPEUR,1.1898,06:25:19
0,GBPCAD,1.6634,06:25:22
0,GBPAUD,1.8067,06:25:24
0,GBPCHF,1.2270,06:25:27
0,BTCGBP,"30,212.72",06:25:30
0,EURUSD,1.0973,06:25:33
0,EURJPY,129.7885,06:25:36
0,EURCHF,1.0313,06:25:39
0,EURAUD,1.5185,06:25:42
0,BTCEUR,"35,943.68",06:25:44
0,USDCAD,1.2741,06:25:47
0,USDCHF,0.9399,06:25:50
0,USDAUD,1.3839,06:25:53
0,USDJPY,118.2645,06:25:56
0,BTCUSD,"39,440.90",06:25:59
0,INXINDEXSP,"4,262.45",06:26:02
0,DJIINDEXDJX,"33,544.34",06:26:05
0,GBPUSD,1.3054,06:26:08
0,GBPEUR,1.1897,06:26:10
0,GBPCAD,1.6633,06:26:13
0,GBPAUD,1.8066,06:26:16
0,GBPCHF,1.2269,06:26:19
0,BTCGBP,"30,212.72",06:26:22
0,EURUSD,1.0973,06:26:25
0,EURJPY,129.7770,06:26:28
0,EURCHF,1.0313,06:26:31
0,EURAUD,1.5186,06:26:34
0,BTCEUR,"35,941.31",06:26:37
0,USDCAD,1.2741,06:26:39
0,USDCHF,0.9399,06:26:42
0,USDAUD,1.3839,06:26:45
0,USDJPY,118.2645,06:26:48
0,BTCUSD,"39,440.90",06:26:51
0,INXINDEXSP,"4,262.45",06:26:54
0,DJIINDEXDJX,"33,544.34",06:26:57
0,GBPUSD,1.3054,06:27:00
0,GBPEUR,1.1896,06:27:03
0,GBPCAD,1.6635,06:27:06
0,GBPAUD,1.8067,06:27:09
0,GBPCHF,1.2268,06:27:12
0,BTCGBP,"30,212.72",06:27:15
0,EURUSD,1.0973,06:27:17
0,EURJPY,129.8000,06:27:20
0,EURCHF,1.0313,06:27:23
0,EURAUD,1.5186,06:27:26
0,BTCEUR,"35,941.31",06:27:29
0,USDCAD,1.2740,06:27:31
0,USDCHF,0.9396,06:27:34
0,USDAUD,1.3839,06:27:37
0,USDJPY,118.2855,06:27:40
0,BTCUSD,"39,440.90",06:27:43
0,INXINDEXSP,"4,262.45",06:27:46
0,DJIINDEXDJX,"33,544.34",06:27:49
0,GBPUSD,1.3055,06:27:52
0,GBPEUR,1.1897,06:27:55
0,GBPCAD,1.6633,06:27:57
0,GBPAUD,1.8064,06:28:00
0,GBPCHF,1.2267,06:28:03
0,BTCGBP,"30,210.35",06:28:06
0,EURUSD,1.0973,06:28:09
0,EURJPY,129.7943,06:28:12
0,EURCHF,1.0310,06:28:14
0,EURAUD,1.5183,06:28:17
0,BTCEUR,"35,943.68",06:28:20
0,USDCAD,1.2740,06:28:23
0,USDCHF,0.9396,06:28:26
0,USDAUD,1.3837,06:28:28
0,USDJPY,118.2855,06:28:31
0,BTCUSD,"39,440.90",06:28:34
0,INXINDEXSP,"4,262.45",06:28:37
0,DJIINDEXDJX,"33,544.34",06:28:40
0,GBPUSD,1.3056,06:28:43
0,GBPEUR,1.1896,06:28:46
0,GBPCAD,1.6633,06:28:49
0,GBPAUD,1.8064,06:28:52
0,GBPCHF,1.2266,06:28:55
0,BTCGBP,"30,210.35",06:28:58
0,EURUSD,1.0973,06:29:00
0,EURJPY,129.7886,06:29:03
0,EURCHF,1.0310,06:29:06
0,EURAUD,1.5183,06:29:09
0,BTCEUR,"35,943.68",06:29:12
0,USDCAD,1.2740,06:29:14
0,USDCHF,0.9396,06:29:17
0,USDAUD,1.3838,06:29:20
0,USDJPY,118.2805,06:29:23
0,BTCUSD,"39,440.90",06:29:27
0,INXINDEXSP,"4,262.45",06:29:30
0,DJIINDEXDJX,"33,544.34",06:29:33
0,GBPUSD,1.3056,06:29:36
0,GBPEUR,1.1896,06:29:39
0,GBPCAD,1.6635,06:29:42
0,GBPAUD,1.8066,06:29:44
0,GBPCHF,1.2267,06:29:47
0,BTCGBP,"30,210.35",06:29:50
0,EURUSD,1.0973,06:29:53
0,EURJPY,129.7886,06:29:56
0,EURCHF,1.0312,06:29:59
0,EURAUD,1.5187,06:30:02
0,BTCEUR,"35,943.68",06:30:04
0,USDCAD,1.2742,06:30:07
0,USDCHF,0.9396,06:30:10
0,USDAUD,1.3838,06:30:13
0,USDJPY,118.2805,06:30:16
0,BTCUSD,"39,368.90",06:30:19
0,INXINDEXSP,"4,262.45",06:30:21
0,DJIINDEXDJX,"33,544.34",06:30:24
0,GBPUSD,1.3055,06:30:27
0,GBPEUR,1.1893,06:30:30
0,GBPCAD,1.6634,06:30:33
0,GBPAUD,1.8065,06:30:36
0,GBPCHF,1.2266,06:30:39
0,BTCGBP,"30,157.56",06:30:41
0,EURUSD,1.0977,06:30:44
0,EURJPY,129.8315,06:30:47
0,EURCHF,1.0313,06:30:50
0,EURAUD,1.5189,06:30:53
0,BTCEUR,"35,866.25",06:30:56
0,USDCAD,1.2742,06:30:59
0,USDCHF,0.9396,06:31:03
0,USDAUD,1.3838,06:31:05
0,USDJPY,118.2805,06:31:08
0,BTCUSD,"39,368.90",06:31:11
0,INXINDEXSP,"4,262.45",06:31:14
0,DJIINDEXDJX,"33,544.34",06:31:17
0,GBPUSD,1.3050,06:31:20
0,GBPEUR,1.1889,06:31:23
0,GBPCAD,1.6637,06:31:25
0,GBPAUD,1.8059,06:31:28
0,GBPCHF,1.2262,06:31:31
0,BTCGBP,"30,157.56",06:31:34
0,EURUSD,1.0977,06:31:36
0,EURJPY,129.8280,06:31:39
0,EURCHF,1.0312,06:31:43
0,EURAUD,1.5191,06:31:46
0,BTCEUR,"35,866.25",06:31:49
0,USDCAD,1.2745,06:31:51
0,USDCHF,0.9396,06:31:54
0,USDAUD,1.3843,06:31:57
0,USDJPY,118.2855,06:32:00
0,BTCUSD,"39,368.90",06:32:03
0,INXINDEXSP,"4,262.45",06:32:05
0,DJIINDEXDJX,"33,544.34",06:32:09
0,GBPUSD,1.3050,06:32:12
0,GBPEUR,1.1889,06:32:15
0,GBPCAD,1.6629,06:32:18
0,GBPAUD,1.8058,06:32:21
0,GBPCHF,1.2261,06:32:24
0,BTCGBP,"30,167.40",06:32:27
0,EURUSD,1.0977,06:32:29
0,EURJPY,129.8280,06:32:32
0,EURCHF,1.0312,06:32:41
0,EURAUD,1.5191,06:32:44
0,BTCEUR,"35,866.25",06:32:47
0,USDCAD,1.2745,06:32:50
0,USDCHF,0.9396,06:32:53
0,USDAUD,1.3843,06:32:56
0,USDJPY,118.3005,06:32:59
0,BTCUSD,"39,368.90",06:33:02
0,INXINDEXSP,"4,262.45",06:33:04
0,DJIINDEXDJX,"33,544.34",06:33:07
0,GBPUSD,1.3050,06:33:10
0,GBPEUR,1.1890,06:33:13
0,GBPCAD,1.6629,06:33:16
0,GBPAUD,1.8058,06:33:19
0,GBPCHF,1.2261,06:33:22
0,BTCGBP,"30,167.40",06:33:25
0,EURUSD,1.0974,06:33:28
0,EURJPY,129.8171,06:33:31
0,EURCHF,1.0310,06:33:33
0,EURAUD,1.5186,06:33:36
0,BTCEUR,"35,869.81",06:33:40
0,USDCAD,1.2745,06:33:42
0,USDCHF,0.9396,06:33:45
0,USDAUD,1.3839,06:33:48
0,USDJPY,118.3005,06:33:51
0,BTCUSD,"39,368.90",06:33:54
0,INXINDEXSP,"4,262.45",06:33:57
0,DJIINDEXDJX,"33,544.34",06:34:00
0,GBPUSD,1.3049,06:34:03
0,GBPEUR,1.1891,06:34:05
0,GBPCAD,1.6626,06:34:08
0,GBPAUD,1.8064,06:34:11
0,GBPCHF,1.2261,06:34:14
0,BTCGBP,"30,169.77",06:34:17
0,EURUSD,1.0974,06:34:20
0,EURJPY,129.8171,06:34:22
0,EURCHF,1.0311,06:34:25
0,EURAUD,1.5186,06:34:28
0,BTCEUR,"35,875.30",06:34:31
0,USDCAD,1.2741,06:34:34
0,USDCHF,0.9396,06:34:37
0,USDAUD,1.3839,06:34:40
0,USDJPY,118.3035,06:34:43
0,BTCUSD,"39,368.90",06:34:46
0,INXINDEXSP,"4,262.45",06:34:49
0,DJIINDEXDJX,"33,544.34",06:34:52
0,GBPUSD,1.3049,06:34:55
0,GBPEUR,1.1891,06:34:58
0,GBPCAD,1.6625,06:35:01
0,GBPAUD,1.8055,06:35:04
0,GBPCHF,1.2262,06:35:07
0,BTCGBP,"30,169.77",06:35:09
0,EURUSD,1.0974,06:35:12
0,EURJPY,129.8171,06:35:15
0,EURCHF,1.0311,06:35:18
0,EURAUD,1.5186,06:35:21
0,BTCEUR,"35,901.27",06:35:24
0,USDCAD,1.2741,06:35:27
0,USDCHF,0.9396,06:35:30
0,USDAUD,1.3839,06:35:32
0,USDJPY,118.3035,06:35:35
0,BTCUSD,"39,397.40",06:35:38
0,INXINDEXSP,"4,262.45",06:35:41
0,DJIINDEXDJX,"33,544.34",06:35:44
0,GBPUSD,1.3049,06:35:47
0,GBPEUR,1.1891,06:35:50
0,GBPCAD,1.6625,06:35:53
0,GBPAUD,1.8055,06:35:56
0,GBPCHF,1.2261,06:35:58
0,BTCGBP,"30,192.39",06:36:01
0,EURUSD,1.0974,06:36:04
0,EURJPY,129.8140,06:36:07
0,EURCHF,1.0311,06:36:10
0,EURAUD,1.5184,06:36:13
0,BTCEUR,"35,901.27",06:36:15
0,USDCAD,1.2741,06:36:18
0,USDCHF,0.9396,06:36:21
0,USDAUD,1.3837,06:36:24
0,USDJPY,118.3035,06:36:26
0,BTCUSD,"39,397.40",06:36:29
0,INXINDEXSP,"4,262.45",06:36:32
0,DJIINDEXDJX,"33,544.34",06:36:35
0,GBPUSD,1.3049,06:36:38
0,GBPEUR,1.1891,06:36:41
0,GBPCAD,1.6625,06:36:44
0,GBPAUD,1.8055,06:36:46
0,GBPCHF,1.2261,06:36:49
0,BTCGBP,"30,192.39",06:36:52
0,EURUSD,1.0973,06:36:55
0,EURJPY,129.8186,06:36:58
0,EURCHF,1.0312,06:37:01
0,EURAUD,1.5184,06:37:05
0,BTCEUR,"35,902.85",06:37:07
0,USDCAD,1.2741,06:37:11
0,USDCHF,0.9396,06:37:13
0,USDAUD,1.3837,06:37:16
0,USDJPY,118.3145,06:37:19
0,BTCUSD,"39,397.40",06:37:22
0,INXINDEXSP,"4,262.45",06:37:25
0,DJIINDEXDJX,"33,544.34",06:37:28
0,GBPUSD,1.3048,06:37:31
0,GBPEUR,1.1890,06:37:34
0,GBPCAD,1.6624,06:37:38
0,GBPAUD,1.8054,06:37:41
0,GBPCHF,1.2260,06:37:44
0,BTCGBP,"30,195.15",06:37:47
0,EURUSD,1.0973,06:37:50
0,EURJPY,129.8280,06:37:53
0,EURCHF,1.0312,06:37:55
0,EURAUD,1.5186,06:37:58
0,BTCEUR,"35,902.85",06:38:01
0,USDCAD,1.2741,06:38:04
0,USDCHF,0.9396,06:38:07
0,USDAUD,1.3839,06:38:09
0,USDJPY,118.3145,06:38:12
0,BTCUSD,"39,397.40",06:38:15
0,INXINDEXSP,"4,262.45",06:38:18
0,DJIINDEXDJX,"33,544.34",06:38:21
0,GBPUSD,1.3048,06:38:24
0,GBPEUR,1.1891,06:38:27
0,GBPCAD,1.6624,06:38:30
0,GBPAUD,1.8056,06:38:33
0,GBPCHF,1.2260,06:38:36
0,BTCGBP,"30,195.15",06:38:38
0,EURUSD,1.0972,06:38:41
0,EURJPY,129.8205,06:38:44
0,EURCHF,1.0312,06:38:47
0,EURAUD,1.5187,06:38:50
0,BTCEUR,"35,905.59",06:38:53
0,USDCAD,1.2741,06:38:55
0,USDCHF,0.9398,06:38:58
0,USDAUD,1.3839,06:39:01
0,USDJPY,118.2925,06:39:04
0,BTCUSD,"39,397.40",06:39:07
0,INXINDEXSP,"4,262.45",06:39:09
0,DJIINDEXDJX,"33,544.34",06:39:12
0,GBPUSD,1.3048,06:39:15
0,GBPEUR,1.1890,06:39:18
0,GBPCAD,1.6625,06:39:21
0,GBPAUD,1.8057,06:39:24
0,GBPCHF,1.2262,06:39:27
0,BTCGBP,"30,195.15",06:39:30
0,EURUSD,1.0974,06:39:32
0,EURJPY,129.7963,06:39:35
0,EURCHF,1.0312,06:39:39
0,EURAUD,1.5187,06:39:42
0,BTCEUR,"35,905.59",06:39:45
0,USDCAD,1.2742,06:39:48
0,USDCHF,0.9396,06:39:51
0,USDAUD,1.3839,06:39:53
0,USDJPY,118.2925,06:39:56
0,BTCUSD,"39,397.40",06:39:59
0,INXINDEXSP,"4,262.45",06:40:02
0,DJIINDEXDJX,"33,544.34",06:40:05
0,GBPUSD,1.3048,06:40:08
0,GBPEUR,1.1891,06:40:11
0,GBPCAD,1.6625,06:40:14
0,GBPAUD,1.8057,06:40:17
0,GBPCHF,1.2261,06:40:19
0,BTCGBP,"30,246.60",06:40:22
0,EURUSD,1.0974,06:40:25
0,EURJPY,129.7940,06:40:28
0,EURCHF,1.0312,06:40:30
0,EURAUD,1.5188,06:40:33
0,BTCEUR,"35,969.11",06:40:36
0,USDCAD,1.2742,06:40:39
0,USDCHF,0.9396,06:40:42
0,USDAUD,1.3840,06:40:45
0,USDJPY,118.2925,06:40:48
0,BTCUSD,"39,467.10",06:40:51
0,INXINDEXSP,"4,262.45",06:40:55
0,DJIINDEXDJX,"33,544.34",06:40:58
0,GBPUSD,1.3048,06:41:01
0,GBPEUR,1.1891,06:41:04
0,GBPCAD,1.6623,06:41:07
0,GBPAUD,1.8057,06:41:10
0,GBPCHF,1.2261,06:41:12
0,BTCGBP,"30,246.60",06:41:15
0,EURUSD,1.0973,06:41:18
0,EURJPY,129.8039,06:41:21
0,EURCHF,1.0311,06:41:24
0,EURAUD,1.5184,06:41:27
0,BTCEUR,"35,962.56",06:41:30
0,USDCAD,1.2740,06:41:32
0,USDCHF,0.9397,06:41:35
0,USDAUD,1.3840,06:41:38
0,USDJPY,118.2955,06:41:41
0,BTCUSD,"39,467.10",06:41:44
0,INXINDEXSP,"4,262.45",06:41:47
0,DJIINDEXDJX,"33,544.34",06:41:49
0,GBPUSD,1.3048,06:41:52
0,GBPEUR,1.1890,06:41:56
0,GBPCAD,1.6623,06:41:59
0,GBPAUD,1.8059,06:42:02
0,GBPCHF,1.2261,06:42:05
0,BTCGBP,"30,246.60",06:42:08
0,EURUSD,1.0973,06:42:11
0,EURJPY,129.8060,06:42:13
0,EURCHF,1.0311,06:42:16
0,EURAUD,1.5187,06:42:19
0,BTCEUR,"35,962.56",06:42:22
0,USDCAD,1.2740,06:42:25
0,USDCHF,0.9397,06:42:27
0,USDAUD,1.3840,06:42:30
0,USDJPY,118.2865,06:42:33
0,BTCUSD,"39,467.10",06:42:36
0,INXINDEXSP,"4,262.45",06:42:39
0,DJIINDEXDJX,"33,544.34",06:42:42
0,GBPUSD,1.3048,06:42:49
0,GBPEUR,1.1890,06:42:52
0,GBPCAD,1.6624,06:42:55
0,GBPAUD,1.8061,06:42:58
0,GBPCHF,1.2259,06:43:01
0,BTCGBP,"30,245.02",06:43:04
0,EURUSD,1.0974,06:43:07
0,EURJPY,129.8134,06:43:10
0,EURCHF,1.0312,06:43:13
0,EURAUD,1.5189,06:43:16
0,BTCEUR,"35,962.56",06:43:19
0,USDCAD,1.2740,06:43:22
0,USDCHF,0.9397,06:43:24
0,USDAUD,1.3839,06:43:27
0,USDJPY,118.2865,06:43:30
0,BTCUSD,"39,467.10",06:43:33
0,INXINDEXSP,"4,262.45",06:43:36
0,DJIINDEXDJX,"33,544.34",06:43:39
0,GBPUSD,1.3049,06:43:42
0,GBPEUR,1.1890,06:43:45
0,GBPCAD,1.6624,06:43:48
0,GBPAUD,1.8059,06:43:51
0,GBPCHF,1.2262,06:43:53
0,BTCGBP,"30,245.02",06:43:57
0,EURUSD,1.0975,06:44:00
0,EURJPY,129.8460,06:44:03
0,EURCHF,1.0313,06:44:06
0,EURAUD,1.5189,06:44:09
0,BTCEUR,"35,960.05",06:44:12
0,USDCAD,1.2739,06:44:14
0,USDCHF,0.9397,06:44:17
0,USDAUD,1.3839,06:44:20
0,USDJPY,118.2865,06:44:23
0,BTCUSD,"39,467.10",06:44:26
0,INXINDEXSP,"4,262.45",06:44:29
0,DJIINDEXDJX,"33,544.34",06:44:31
0,GBPUSD,1.3049,06:44:34
0,GBPEUR,1.1891,06:44:37
0,GBPCAD,1.6626,06:44:40
0,GBPAUD,1.8060,06:44:43
0,GBPCHF,1.2264,06:44:46
0,BTCGBP,"30,236.73",06:44:49
0,EURUSD,1.0977,06:44:52
0,EURJPY,129.8650,06:44:55
0,EURCHF,1.0315,06:44:58
0,EURAUD,1.5192,06:45:01
0,BTCEUR,"35,960.05",06:45:03
0,USDCAD,1.2739,06:45:06
0,USDCHF,0.9397,06:45:09
0,USDAUD,1.3839,06:45:12
0,USDJPY,118.3045,06:45:15
0,BTCUSD,"39,508.90",06:45:17
0,INXINDEXSP,"4,262.45",06:45:20
0,DJIINDEXDJX,"33,544.34",06:45:23
0,GBPUSD,1.3049,06:45:26
0,GBPEUR,1.1891,06:45:29
0,GBPCAD,1.6626,06:45:32
0,GBPAUD,1.8060,06:45:35
0,GBPCHF,1.2264,06:45:38
0,BTCGBP,"30,268.76",06:45:40
0,EURUSD,1.0977,06:45:43
0,EURJPY,129.8646,06:45:46
0,EURCHF,1.0315,06:45:49
0,EURAUD,1.5192,06:45:52
0,BTCEUR,"35,987.53",06:45:55
0,USDCAD,1.2738,06:45:59
0,USDCHF,0.9396,06:46:01
0,USDAUD,1.3840,06:46:04
0,USDJPY,118.3045,06:46:07
0,BTCUSD,"39,508.90",06:46:10
0,INXINDEXSP,"4,262.45",06:46:14
0,DJIINDEXDJX,"33,544.34",06:46:17
0,GBPUSD,1.3050,06:46:20
0,GBPEUR,1.1887,06:46:23
0,GBPCAD,1.6623,06:46:26
0,GBPAUD,1.8060,06:46:29
0,GBPCHF,1.2261,06:46:31
0,BTCGBP,"30,275.87",06:46:34
0,EURUSD,1.0977,06:46:37
0,EURJPY,129.8623,06:46:40
0,EURCHF,1.0314,06:46:43
0,EURAUD,1.5192,06:46:45
0,BTCEUR,"35,987.53",06:46:48
0,USDCAD,1.2738,06:46:51
0,USDCHF,0.9396,06:46:54
0,USDAUD,1.3840,06:46:57
0,USDJPY,118.3045,06:46:59
0,BTCUSD,"39,508.90",06:47:02
0,INXINDEXSP,"4,262.45",06:47:05
0,DJIINDEXDJX,"33,544.34",06:47:08
0,GBPUSD,1.3050,06:47:11
0,GBPEUR,1.1888,06:47:14
0,GBPCAD,1.6623,06:47:17
0,GBPAUD,1.8063,06:47:20
0,GBPCHF,1.2261,06:47:23
0,BTCGBP,"30,275.87",06:47:26
0,EURUSD,1.0977,06:47:29
0,EURJPY,129.8392,06:47:31
0,EURCHF,1.0314,06:47:34
0,EURAUD,1.5188,06:47:37
0,BTCEUR,"35,987.53",06:47:40
0,USDCAD,1.2736,06:47:43
0,USDCHF,0.9396,06:47:45
0,USDAUD,1.3836,06:47:48
0,USDJPY,118.2835,06:47:51
0,BTCUSD,"39,508.90",06:47:54
0,INXINDEXSP,"4,262.45",06:47:57
0,DJIINDEXDJX,"33,544.34",06:48:00
0,GBPUSD,1.3054,06:48:02
0,GBPEUR,1.1892,06:48:05
0,GBPCAD,1.6625,06:48:08
0,GBPAUD,1.8062,06:48:11
0,GBPCHF,1.2266,06:48:14
0,BTCGBP,"30,275.87",06:48:17
0,EURUSD,1.0977,06:48:19
0,EURJPY,129.8340,06:48:22
0,EURCHF,1.0314,06:48:25
0,EURAUD,1.5189,06:48:28
0,BTCEUR,"35,990.81",06:48:31
0,USDCAD,1.2736,06:48:34
0,USDCHF,0.9396,06:48:37
0,USDAUD,1.3836,06:48:39
0,USDJPY,118.2835,06:48:42
0,BTCUSD,"39,508.90",06:48:45
0,INXINDEXSP,"4,262.45",06:48:48
0,DJIINDEXDJX,"33,544.34",06:48:51
0,GBPUSD,1.3054,06:48:54
0,GBPEUR,1.1890,06:48:57
0,GBPCAD,1.6629,06:49:00
0,GBPAUD,1.8066,06:49:03
0,GBPCHF,1.2268,06:49:06
0,BTCGBP,"30,255.72",06:49:09
0,EURUSD,1.0982,06:49:11
0,EURJPY,129.8897,06:49:14
0,EURCHF,1.0319,06:49:17
0,EURAUD,1.5195,06:49:20
0,BTCEUR,"35,990.81",06:49:22
0,USDCAD,1.2736,06:49:25
0,USDCHF,0.9396,06:49:28
0,USDAUD,1.3836,06:49:31
0,USDJPY,118.2735,06:49:34
0,BTCUSD,"39,508.90",06:49:37
0,INXINDEXSP,"4,262.45",06:49:39
0,DJIINDEXDJX,"33,544.34",06:49:42
0,GBPUSD,1.3054,06:49:45
0,GBPEUR,1.1890,06:49:48
0,GBPCAD,1.6629,06:49:51
0,GBPAUD,1.8067,06:49:54
0,GBPCHF,1.2269,06:49:57
0,BTCGBP,"30,255.72",06:50:00
0,EURUSD,1.0982,06:50:02
0,EURJPY,129.8530,06:50:05
0,EURCHF,1.0316,06:50:08
0,EURAUD,1.5188,06:50:11
0,BTCEUR,"36,041.28",06:50:14
0,USDCAD,1.2736,06:50:17
0,USDCHF,0.9396,06:50:20
0,USDAUD,1.3833,06:50:23
0,USDJPY,118.2735,06:50:25
0,BTCUSD,"39,564.30",06:50:28
0,INXINDEXSP,"4,262.45",06:50:31
0,DJIINDEXDJX,"33,544.34",06:50:34
0,GBPUSD,1.3058,06:50:37
0,GBPEUR,1.1892,06:50:40
0,GBPCAD,1.6627,06:50:43
0,GBPAUD,1.8059,06:50:46
0,GBPCHF,1.2270,06:50:49
0,BTCGBP,"30,298.14",06:50:52
0,EURUSD,1.0980,06:50:54
0,EURJPY,129.8701,06:50:57
0,EURCHF,1.0317,06:51:00
0,EURAUD,1.5184,06:51:03
0,BTCEUR,"36,031.43",06:51:06
0,USDCAD,1.2733,06:51:09
0,USDCHF,0.9396,06:51:11
0,USDAUD,1.3833,06:51:14
0,USDJPY,118.2735,06:51:17
0,BTCUSD,"39,564.30",06:51:20
0,INXINDEXSP,"4,262.45",06:51:23
0,DJIINDEXDJX,"33,544.34",06:51:26
0,GBPUSD,1.3058,06:51:29
0,GBPEUR,1.1892,06:51:31
0,GBPCAD,1.6628,06:51:34
0,GBPAUD,1.8061,06:51:37
0,GBPCHF,1.2269,06:51:40
0,BTCGBP,"30,293.79",06:51:43
0,EURUSD,1.0982,06:51:46
0,EURJPY,129.8575,06:51:49
0,EURCHF,1.0316,06:51:52
0,EURAUD,1.5188,06:51:55
0,BTCEUR,"36,031.43",06:51:58
0,USDCAD,1.2733,06:52:00
0,USDCHF,0.9395,06:52:03
0,USDAUD,1.3831,06:52:06
0,USDJPY,118.2735,06:52:09
0,BTCUSD,"39,564.30",06:52:12
0,INXINDEXSP,"4,262.45",06:52:15
0,DJIINDEXDJX,"33,544.34",06:52:18
0,GBPUSD,1.3058,06:52:21
0,GBPEUR,1.1892,06:52:24
0,GBPCAD,1.6628,06:52:27
0,GBPAUD,1.8062,06:52:30
0,GBPCHF,1.2268,06:52:32
0,BTCGBP,"30,293.79",06:52:35
0,EURUSD,1.0982,06:52:38
0,EURJPY,129.8585,06:52:41
0,EURCHF,1.0316,06:52:44
0,EURAUD,1.5187,06:52:48
0,BTCEUR,"36,031.43",06:52:50
0,USDCAD,1.2734,06:52:54
0,USDCHF,0.9395,06:53:01
0,USDAUD,1.3831,06:53:04
0,USDJPY,118.2515,06:53:07
0,BTCUSD,"39,564.30",06:53:10
0,INXINDEXSP,"4,262.45",06:53:13
0,DJIINDEXDJX,"33,544.34",06:53:16
0,GBPUSD,1.3058,06:53:19
0,GBPEUR,1.1892,06:53:22
0,GBPCAD,1.6629,06:53:25
0,GBPAUD,1.8063,06:53:28
0,GBPCHF,1.2270,06:53:31
0,BTCGBP,"30,297.35",06:53:33
0,EURUSD,1.0980,06:53:36
0,EURJPY,129.8390,06:53:39
0,EURCHF,1.0316,06:53:42
0,EURAUD,1.5184,06:53:45
0,BTCEUR,"36,031.43",06:53:47
0,USDCAD,1.2734,06:53:50
0,USDCHF,0.9395,06:53:53
0,USDAUD,1.3831,06:53:55
0,USDJPY,118.2515,06:53:58
0,BTCUSD,"39,564.30",06:54:01
0,INXINDEXSP,"4,262.45",06:54:04
0,DJIINDEXDJX,"33,544.34",06:54:07
0,GBPUSD,1.3059,06:54:11
0,GBPEUR,1.1893,06:54:13
0,GBPCAD,1.6630,06:54:16
0,GBPAUD,1.8059,06:54:19
0,GBPCHF,1.2270,06:54:22
0,BTCGBP,"30,291.81",06:54:25
0,EURUSD,1.0980,06:54:28
0,EURJPY,129.8390,06:54:31
0,EURCHF,1.0317,06:54:34
0,EURAUD,1.5185,06:54:37
0,BTCEUR,"36,031.21",06:54:40
0,USDCAD,1.2734,06:54:43
0,USDCHF,0.9396,06:54:46
0,USDAUD,1.3829,06:54:49
0,USDJPY,118.2585,06:54:51
0,BTCUSD,"39,564.30",06:54:54
0,INXINDEXSP,"4,262.45",06:54:57
0,DJIINDEXDJX,"33,544.34",06:55:00
0,GBPUSD,1.3059,06:55:03
0,GBPEUR,1.1893,06:55:06
0,GBPCAD,1.6630,06:55:09
0,GBPAUD,1.8059,06:55:12
0,GBPCHF,1.2270,06:55:14
0,BTCGBP,"30,306.90",06:55:17
0,EURUSD,1.0980,06:55:20
0,EURJPY,129.8275,06:55:23
0,EURCHF,1.0315,06:55:26
0,EURAUD,1.5179,06:55:29
0,BTCEUR,"36,049.15",06:55:32
0,USDCAD,1.2734,06:55:35
0,USDCHF,0.9396,06:55:38
0,USDAUD,1.3829,06:55:40
0,USDJPY,118.2585,06:55:43
0,BTCUSD,"39,584.00",06:55:46
0,INXINDEXSP,"4,262.45",06:55:49
0,DJIINDEXDJX,"33,544.34",06:55:52
0,GBPUSD,1.3058,06:55:55
0,GBPEUR,1.1892,06:55:58
0,GBPCAD,1.6628,06:56:01
0,GBPAUD,1.8057,06:56:04
0,GBPCHF,1.2270,06:56:06
0,BTCGBP,"30,306.90",06:56:09
0,EURUSD,1.0980,06:56:12
0,EURJPY,129.8275,06:56:15
0,EURCHF,1.0316,06:56:18
0,EURAUD,1.5181,06:56:21
0,BTCEUR,"36,049.15",06:56:23
0,USDCAD,1.2734,06:56:26
0,USDCHF,0.9397,06:56:29
0,USDAUD,1.3827,06:56:32
0,USDJPY,118.2585,06:56:34
0,BTCUSD,"39,584.00",06:56:37
0,INXINDEXSP,"4,262.45",06:56:40
0,DJIINDEXDJX,"33,544.34",06:56:43
0,GBPUSD,1.3058,06:56:46
0,GBPEUR,1.1895,06:56:49
0,GBPCAD,1.6631,06:56:52
0,GBPAUD,1.8057,06:56:55
0,GBPCHF,1.2270,06:56:58
0,BTCGBP,"30,310.85",06:57:01
0,EURUSD,1.0979,06:57:04
0,EURJPY,129.8209,06:57:07
0,EURCHF,1.0316,06:57:09
0,EURAUD,1.5181,06:57:12
0,BTCEUR,"36,052.65",06:57:15
0,USDCAD,1.2735,06:57:18
0,USDCHF,0.9397,06:57:21
0,USDAUD,1.3828,06:57:23
0,USDJPY,118.2485,06:57:26
